stationReference,month,avg_daily_pet
694039,8,3.089618518517535
4335TH,8,2.995005453203214
43118,8,3.138448740208897
4026,8,3.4234530739425724
764050,8,2.7809964462969976
L3937,8,3.133024131897817
46118,8,2.9539552233282467
E4225,8,3.6319131507045963
E4485,8,3.635583734341438
49118,8,3.1149213612804565
E14670,8,3.3158702822670083
E21191,8,3.4887402666124614
743509,8,2.695038648676702
50121,8,3.0212809567774266
53121,8,3.2896437214374163
680403,8,3.133315512961807
2451TH,8,3.2266627109191837
E2655,8,3.5307838859832876
2481TH,8,3.1962772328021916
2085,8,3.365457344827074
4690TH,8,3.4104199006510325
2603TH,8,3.221752961114424
E23527,8,3.436378728778426
45124,8,2.7673536884065717
2048,8,3.4562127805950205
E22088,8,3.4264062056410647
48124,8,2.9508189444720805
763117,8,2.4545668585960847
E71139,8,3.4973482575291435
E71124,8,3.4973482575291435
L2312,8,2.393046308600323
1904TH,8,3.330815858916571
692422,8,2.90972231971904
50196,8,3.2703168650750207
2815TH,8,3.3021994257146146
1934TH,8,3.2436288531363395
E21836,8,3.354023005097592
4202,8,3.4228365931814624
F2004,8,3.189531702076047
E1759,8,3.338617210665446
021999,8,3.2976834689315058
53196,8,3.2038241959190357
1080TH,8,3.434596977680096
F2760,8,3.236763220550506
5169TH,8,3.3439105530264217
45212,8,3.1874548610577422
4091,8,3.5024732879474283
055816_TG 319,8,3.3486835454171615
E22176,8,3.472372999144728
51106,8,3.431885045057874
024010,8,2.2930172343101707
2590TH,8,3.2464153758975987
L0705,8,3.4157856515938376
E23740,8,3.355562291609164
0901TH,8,3.492230824719744
E12520,8,3.241679759910588
47130,8,2.7063602140162617
E7290,8,2.9712596469097488
E24451,8,3.587470460867875
2001,8,3.3335727587204906
E1253,8,3.730509571230516
E22041,8,3.442939640248081
3225TH,8,2.991778382550178
L0928,8,3.3974442316905757
43109,8,3.342058364089906
761514,8,2.4600985570750145
E22004,8,3.2036406914002815
L1008,8,2.8531926617601524
4142,8,3.102570247940234
E427,8,3.168613613146066
F3606,8,3.2367305778246593
L2809,8,3.2652758935924733
3069TH,8,3.1307306583796013
E4341,8,2.9555559622458474
4180_w1TH,8,3.0312833940779855
2039,8,3.302706444853046
E21270,8,3.5687130033487184
E21604,8,3.3271914888911853
48115,8,2.98683924972114
2881TH,8,3.247655157114429
E2734,8,3.662881623027842
E21493,8,3.3976042487137534
L1221,8,2.732902452336852
L1815,8,3.321279821829004
E1652,8,3.6061160314289435
E22798,8,3.281180344684587
L0237,8,3.194047476013631
2660,8,3.39720776792061
760112,8,2.688528583175323
E24317,8,3.5198392172435278
023054,8,2.8735742651915057
4082,8,3.401840504471462
2301TH,8,3.204016179070086
5357TH,8,3.0434834726704163
44219,8,3.1271793401191825
024001,8,3.0507796139020176
44121,8,3.2262208175686817
E603,8,3.1214953510271752
49174,8,3.27015468269281
720535,8,2.787146135282407
023017,8,2.9157862149868747
47121,8,2.9710621539210136
F3509,8,2.0022485109251864
4008,8,3.1657798738591985
50140,8,3.2165456846888376
693435,8,3.148297175206898
F2306,8,3.1307418458701064
710151,8,2.5470000326675746
53140,8,3.5019312149323096
2711,8,3.4689106212551915
F0513,8,3.1952292912051985
751613,8,2.642752600221502
E23917,8,3.2271050866380255
L2837,8,3.214732195815622
E2080,8,3.542414218020931
52156,8,3.4625301013119554
3625TH,8,3.4964944748013322
E5680,8,2.974735029041083
4087TH,8,3.098029526145175
E9183,8,3.0959908688417483
E2738,8,3.727869697655198
2425,8,3.432529658493971
2636,8,3.2877193867220034
692810,8,2.966271196694495
2546TH,8,3.082313946383182
44141,8,3.391681107082152
L2412,8,3.2402061077377544
E14564,8,3.2203626915938575
2700,8,3.5188904126192826
E26921,8,3.5517830794011607
4079,8,3.1561817184256493
45125,8,3.006447944564195
720105,8,2.7312302338893257
E1880,8,3.1802252159490076
DIFF_TB3_TB1,8,3.1256485070858444
2482TH,8,3.1962772328021916
48119,8,2.968040315175498
47126,8,2.9753471496348016
4117,8,3.1621192634709963
710103,8,2.684378225212299
1900TH,8,3.4564130264532182
44223,8,3.328541155387078
2915,8,3.491086323486352
E23974,8,3.5191162674533825
E14980,8,3.300152617648185
48120,8,3.0728653133050217
2733TH,8,3.233116501055274
4391TH,8,3.1024322412724423
3091TH,8,2.939203717364345
50130,8,2.845219243415643
2900,8,3.4474976591616837
52245,8,3.444546532361958
713453,8,2.7693919420414574
50131,8,2.595075579578445
DIFF_TB3_TB9,8,3.1256485070858444
2731TH,8,3.209278564018572
E2143,8,3.518861793934563
4191,8,3.5956565846910102
44148,8,3.414897220931926
E21117,8,3.3950917805792806
2706,8,3.2975261804993505
2732TH,8,3.209278564018572
DIFF_WestUR_EastDR,8,3.1256485070858444
DCB_UR,8,3.185431143729818
5562TH,8,3.1797854050446084
48123,8,3.0306015437582556
2448TH,8,3.3313006313655382
055044,8,3.3233660333164776
761595,8,2.6524842242751134
E14811,8,3.214463248983002
055041,8,3.246215872780357
692830,8,2.9574151825116712
45223,8,3.2888066147718957
49128,8,2.7036777543017725
E1048,8,3.454126910998309
E11321,8,3.266548832735085
2215,8,3.3132183209391415
5312TH,8,3.379382997674238
4199,8,3.642018237894219
713118,8,2.672177502753567
4109,8,3.2846602881488938
BB_EAST_UR,8,3.123779994819053
3401TH_TAOD,8,2.921437253818902
0018,8,3.1701150494794885
E570,8,3.0997659473206216
0655TH,8,3.5162592438816858
E170,8,3.2263037052912744
E12460,8,3.2673196863161587
3084TH,8,3.1243291209955895
E13860,8,3.28037284804797
2213,8,3.2513367856145807
690137,8,2.6016757262489354
E13961,8,3.349130685066306
50129,8,3.3914277741221133
684029,8,3.374622487378621
692717,8,2.996178848143477
431100,8,3.262962366040965
3004TH,8,3.041159715868193
E6621,8,2.8637386233492053
2099,8,3.510163317758924
693555,8,3.1036760233391227
2218,8,3.237056039978738
4044,8,3.429115407898291
48168,8,2.98683924972114
E13480,8,3.314529468734764
4238,8,3.2754404850847516
3213TH,8,2.9885293585713897
2216,8,3.3491669039482437
E60502,8,3.3584933376783543
4095,8,3.390304551555399
E4453,8,3.5365109446570377
4063TH,8,2.9532165514425834
44133,8,3.448319421101019
E6630,8,2.831670881728811
E13510,8,3.3121024188591095
692675,8,2.9950575102632953
E14821,8,3.270546725481471
E15460,8,3.143956028094961
48111,8,3.0506227947197533
764115,8,2.812675410469029
2736TH,8,3.241819506947953
E13540,8,3.3336501478372815
3088TH,8,3.0497151617092024
531167,8,3.4625930329220256
690340,8,2.954171985198251
692510,8,2.9864792441041725
E70139,8,3.204904482950102
52234,8,3.439024376033163
2649,8,3.305497004130416
E5755,8,3.647812406704923
E8364,8,2.936489289416573
2747TH,8,3.241819506947953
692825,8,2.9353984507778286
8208TH,8,3.2644033803453767
4050,8,3.4304297848915337
E14520,8,3.2696077786348923
E4320,8,2.9325134892545974
44135,8,3.4822529414832535
DCB_DR,8,3.185431143729818
0004,8,3.558517468896401
E15124,8,3.296195361228595
4127,8,3.2736117822094064
2879_w1TH,8,3.2707430958228243
44134,8,3.4822529414832535
1490TH,8,3.3049752623438744
E13823,8,3.350996418217931
5550TH,8,3.2281461754369407
3212TH,8,2.9885293585713897
E23983,8,3.400537049417927
53195,8,3.4011917088454116
693120,8,3.288697955190833
692800,8,2.966271196694495
3269TH,8,3.0938922339445147
E14992,8,3.346061865827247
E1472,8,3.4164276071303417
48112,8,3.0431858694743315
4123,8,3.4479282972018863
38_BRENT_RES,8,3.032483654601243
690551,8,2.834472552765813
693021,8,2.929727740601621
E13820,8,3.350996418217931
48114,8,3.040358421838031
44137,8,3.4822529414832535
E1142,8,3.6093853926371775
2759TH,8,3.258717105163614
E2061,8,3.5380394066709595
44136,8,3.555607545967023
E15667,8,3.0573495241003146
E1141,8,3.050065553628404
2436TH,8,3.3011180987328825
690552,8,2.834472552765813
4878,8,3.0774337946212276
E4360,8,2.902556833161404
E2280,8,3.16770654683819
E1466,8,3.4164276071303417
E2740,8,3.727869697655198
49114,8,2.938182964964956
E660,8,3.058446024825677
E13291,8,3.299837994021148
3078TH,8,3.047860570570906
E6135,8,3.362163052643464
E13870,8,3.2991132971580925
685120,8,3.2808509469769973
4092,8,2.9461981782302153
49119,8,2.733401987851062
45172,8,3.1110946579144025
693023,8,2.9481261062544877
733548,8,2.9814453128730296
50128,8,3.360988706951895
L1711,8,3.2908523186885468
E690,8,3.129506175500022
2004,8,3.3534563255749523
E1030,8,3.5080699884624895
E12801,8,3.2619557519119757
44108,8,3.386734742263003
E8353,8,2.976035699073222
LN23999,8,3.1035967260691657
E15230,8,3.053891208799198
49179,8,3.0510486342577723
2916TH,8,2.9945548215731876
692820,8,2.929012338544285
2757TH,8,3.258717105163614
692100,8,2.83862083666985
E9883,8,3.09581439532341
E8730,8,2.922922782706988
4092TH,8,3.098029526145175
E573,8,3.0997659473206216
5563TH,8,3.1797854050446084
2715TH,8,3.2291099397796246
48142,8,2.968040315175498
E1120,8,3.100934178666743
48141,8,3.026377085423897
3219TH,8,2.987200058772231
2605TH,8,3.2065429260349423
693006,8,2.938913187673752
4755,8,3.4585673329153233
E6610,8,2.8637386233492053
E8011,8,2.8898717238555505
E21785,8,3.409140114514445
2292,8,3.6733930020259877
1919TH,8,3.264934884948882
BB_WEST_DR,8,3.123779994819053
52232,8,3.4625301013119554
E6111,8,2.822968190234675
50148,8,3.3914277741221133
E23668,8,3.486369546449483
531171,8,3.2789721150029085
2421TH,8,3.298964397641056
4177,8,3.255395390672873
3086TH,8,3.043163822622572
E1960,8,3.505510620840732
4170,8,3.2444864416981423
E24028,8,3.3584933376783543
4741,8,3.373503970862942
48146,8,3.0728653133050217
E26233,8,3.197421150497147
751511,8,2.5368130336135697
4171,8,3.43034322083811
4387TH,8,3.107781489910583
52238,8,3.489480336481993
3057TH,8,3.1299417757794967
4173,8,3.449750355466872
E13301,8,3.353763342544773
4175,8,3.448338121963074
2879_w2TH,8,3.2707430958228243
1460TH_w1,8,3.4118991611468945
DIFF_EastUR_WestDR,8,3.1256485070858444
1923TH,8,3.264934884948882
44226,8,3.328541155387078
E12500,8,3.2333292506447484
531168,8,3.4625930329220256
E6106,8,3.362163052643464
44225,8,3.328541155387078
52226,8,3.193612480270669
4033,8,2.8536374745469018
E24322,8,3.2862544813166816
694121,8,3.0331992864296544
2129,8,3.4058371274480503
2723TH,8,3.2110429280636077
E14330,8,3.3309309817547677
2049,8,3.3438062865210907
48109,8,2.9947755798863316
724839,8,2.864065672811071
2019,8,3.369439164434447
4840,8,3.2068522959589045
E1382,8,3.5365109446570377
E73439,8,2.9814453128730296
693001,8,2.8888823816575235
52248,8,3.4459444945435456
E8005,8,2.8895425338141245
E73639,8,2.7522626559308203
L2600,8,3.360086858111005
E14690,8,3.279561600542015
E23177,8,3.2533756119568835
744010,8,2.426979635319498
3053TH,8,3.152521519026798
E9260,8,3.0403590244000003
E13951,8,3.349130685066306
692117,8,2.875569794379806
E14120,8,3.275913349662985
E14540,8,3.281591249861361
E14722,8,3.2833270879829928
E2151,8,3.518861793934563
766010,8,2.882262777862292
E1959,8,3.505510620840732
3401TH_AOD,8,2.921437253818902
52106,8,3.6192629850912734
768005,8,2.7295551689056134
692114,8,2.729983529257877
E14550,8,3.3066184356562243
52236,8,3.4274614376629544
4188,8,2.958255300149095
E9155,8,3.0487948328921055
E7421,8,3.041489420063484
2758TH,8,3.258717105163614
4181,8,2.9539385804781784
2872TH,8,3.181561476082795
DIFF_TB2_TB9,8,3.1256485070858444
44222,8,3.328541155387078
49178,8,3.0510486342577723
4189,8,3.4961980136482103
711007,8,2.5290446798855934
E8240,8,3.0087614067891217
3045TH,8,3.1803948121606918
692230,8,2.8871553347082886
E6150,8,2.6922577973690807
E2634,8,3.4160543315135445
693033,8,2.9526957566372785
E680,8,3.073088174107851
E3471,8,3.452241822811987
52240,8,3.4653372638692668
E13490,8,3.3103234133316217
BB_EAST_DR,8,3.123779994819053
E12513,8,3.2673196863161587
DIFF_TB2_TB1,8,3.1256485070858444
E13500,8,3.314876457855773
E8330,8,2.943318894604933
5300_w2TH,8,3.398249680006624
BB_WEST_UR,8,3.123779994819053
E7435,8,2.975072401949955
1415TH,8,3.3273983371106213
3697TH,8,3.07274930804146
692706,8,3.0032763331659034
DIFF_WestUR_WestDR,8,3.1256485070858444
E3400,8,3.2449865087158156
E29202,8,3.088140439616705
E7430,8,2.975072401949955
692421,8,2.90972231971904
E13851,8,3.3214273673016885
E2739,8,3.727869697655198
4084,8,3.098767700850896
755825,8,2.798048406530264
4384TH,8,3.0881500954645094
53145,8,3.375564526574458
E26231,8,3.197421150497147
E40684,8,3.5425550806820607
E576,8,3.0997659473206216
43163,8,3.269076818718983
4088,8,3.4214809664707966
2645TH,8,3.297751099642352
753137,8,2.7522626559308203
E10018,8,3.1194604437696127
E921,8,3.093473152285204
DIFF_EastUR_EastDR,8,3.1256485070858444
5304TH,8,3.399581504936795
5300_w1TH,8,3.398249680006624
E61804,8,3.4668210149582532
3610SO,8,3.2630440935805223
E2015,8,3.4504533002462057
E6120,8,3.362163052643464
3399TH,8,2.8883038934112086
E3470,8,3.452241822811987
E1005,8,3.4094760780256173
692722,8,2.996178848143477
E1910,8,3.1656976930317007
E13440,8,3.3103234133316217
E1007,8,3.7097654121257215
E7441,8,2.9212981921983663
E8371,8,2.931841218005372
E13442,8,3.3103234133316217
1414TH,8,3.3273983371106213
E10530,8,3.093867255602334
52122,8,3.4326541731624114
E23042,8,3.4320632057235043
52243,8,3.404651574363036
2052,8,3.2841200827257304
724647,8,2.814969068579816
2607,8,3.4586306919359644
E22095,8,3.2863451787913083
E21381,8,3.2678462383441014
694020,8,3.009534865035292
45129,8,2.882181995704379
692388,8,3.0218397900897975
53156,8,3.3756328312401553
E700,8,3.1378526079962987
1489TH,8,3.391998248005949
E15370,8,3.1415135646357997
685519,8,3.197788602513365
4895,8,2.902080768200136
E21026,8,3.4911527961013977
E8654,8,2.931841218005372
2423TH,8,3.1336825521748453
E23774,8,3.3620493316339286
5290TH,8,3.3993903411728716
E12493,8,3.2673196863161587
E9120,8,3.094415853405375
5545TH,8,3.165220557606255
52209,8,3.332194408004923
2207,8,3.3662215568035894
E1920,8,3.1254775448861105
3029TH,8,3.1591977897326204
4149,8,3.3824862151355353
52241,8,3.4770117287398183
E8270,8,2.9495009874316906
E14331,8,3.3309309817547677
48193,8,3.016700919894126
52242,8,3.404651574363036
E1675,8,3.442430483307094
4883,8,3.207933921741468
52235,8,3.4671159646081002
52237,8,3.489480336481993
52233,8,3.439024376033163
E1029,8,3.5080699884624895
52239,8,3.4653372638692668
0657TH,8,3.5162592438816858
L3360,8,3.4973482575291435
2209,8,3.382779623720253
713354,8,2.7988814464321052
3345TH,8,2.958830226536507
E1052,8,3.30113752330278
E41848,8,3.4668210149582532
E1152,8,3.45716359205096
531161,8,3.19436201321516
E1413,8,3.486369546449483
E1460,8,3.4955645740329566
531173,8,3.3331503855321407
E1367,8,3.486369546449483
44139,8,3.386734742263003
E11090,8,3.3033120690240065
53189,8,3.2387614280735724
44149,8,3.402213232898677
531163,8,3.478973100050802
2866TH,8,3.221824441266728
531166,8,3.4780408170204566
53152,8,3.3261144242820047
53151,8,3.3261144242820047
531162,8,3.19436201321516
E1427,8,3.4955645740329566
531180,8,3.314815398918208
531183,8,3.490984325293147
531165,8,3.4780408170204566
531110,8,3.243492493471007
43218,8,3.1878921708886043
E10961,8,3.1835295115846947
E1534,8,3.5710780015131607
E551,8,3.1449056334179337
53118,8,3.6733930020259877
53183,8,3.322443885826551
E40411,8,3.6812085199770035
E10960,8,3.1835295115846947
531174,8,3.3331503855321407
E24870,8,3.3596729258802727
E16181,8,3.143637872375307
L0401,8,3.0273472825776144
L1970,8,2.5421211177665666
L1602,8,2.907241284153418
L0511,8,3.0776377538857975
L0316,8,3.3406849831434666
E1833,8,3.390053055418283
L2801,8,3.338360459377184
F3904,8,3.0557560470752856
L2400,8,3.338360459377184
E6381,8,2.8271084174498333
L0508,8,3.190029479720644
E22596,8,3.454126910998309
6303,8,3.3880137746699073
F3507,8,2.153367216120755
L0317,8,3.3406849831434666
4206,8,3.0965180488675927
L2808,8,3.2382589003266977
E6380,8,2.8271084174498333
2627,8,3.3894550253500735
L0716,8,3.3634754161177622
E16201,8,3.080621827597555
E87030,8,3.320774469525626
E2044,8,3.5499734558591056
2854TH,8,3.247655157114429
E14710,8,3.2504836224115534
023020,8,2.8713831436619106
023002,8,2.6858166513959785
E2721,8,3.5046441752288504
023055,8,2.5224798444887555
5291TH,8,3.3993903411728716
2869TH,8,3.2270871039771416
E21891,8,3.172116458054879
0328TH,8,3.3501412557224897
E2587,8,3.7019199135200167
E24075,8,3.1775608385448812
E22025,8,3.482917519031015
4388TH,8,3.1235319146301106
L1741,8,3.298913655938889
E1941,8,3.472295456037746
F1702,8,3.324363467348464
L1816,8,3.3218992454685616
L1431,8,2.61794104731446
51101,8,3.014809032764406
023060,8,2.6703863855380265
4175TH,8,2.9785574007982394
E4478,8,3.50640246011098
E1949,8,3.529598767517158
E27541,8,3.3956518473666573
4151TH,8,2.968703441502757
E24817,8,3.3771249956111933
E1204,8,3.3544692248620684
E2779,8,3.35954352634508
E26181,8,3.448379110552499
4173TH,8,2.9785574007982394
E2065,8,3.3086308464628855
1817SO,8,2.68265313677067
4188TH,8,3.0089964953738075
E1825,8,3.390053055418283
E26151,8,3.3256594125452485
E1311,8,3.466411307595885
E4481,8,3.4958033266161714
4177TH,8,3.0020893906762804
E4480,8,3.4958033266161714
E4819,8,3.5266736086926573
4171TH,8,2.959760297728851
4171TH,8,2.959760297728851
E1366,8,3.4753370606716834
E1633,8,3.5393399524096205
E4800,8,3.3706607668187907
E6652,8,2.853951078146142
2857TH,8,2.9036793002363934
E19862,8,3.243119099891496
E2835,8,3.6983320864125977
E14111,8,3.2763211649812454
E14110,8,3.2763211649812454
E4829,8,3.4987496487235794
E2154,8,3.5071632523282172
E2162,8,3.5071632523282172
4641TH,8,3.292093980873012
3803TH,8,3.1455457470346175
E27501,8,3.387753317385598
E1523,8,3.516108064361752
E27521,8,3.4680275677058288
E24845,8,3.2036406914002815
E4835,8,3.330922006146362
E21022,8,3.3911840623507934
E1451,8,3.680958276401155
E47050,8,3.4526933412415235
E2775,8,3.6926548374331944
5323TH,8,3.3412890591134534
E2089,8,3.6311725115214877
E4420,8,2.8939008740987506
E22173,8,3.302030068001476
3695TH,8,3.061770059182405
2265,8,3.1749670176745797
E4752,8,2.941487773350252
5321TH,8,3.3498164211980557
43171,8,3.3002275626645545
E23028,8,3.39734659422236
43168,8,3.3585738041625066
E26951,8,3.3294342305614624
E24207,8,3.247143894954187
E24861,8,3.4713059146456304
E21726,8,3.3606296448172577
E21971,8,3.324627255885426
E24822,8,3.4642765096033545
E22063,8,3.382383812764525
E22918,8,3.313070633494812
E22044,8,3.1990527463863585
E24093,8,3.2105015282737623
E24001,8,3.490913299169267
E1407,8,3.6482160911246106
E23361,8,3.330017480948215
E21791,8,3.3105834817461335
E24816,8,3.3774405765092146
43166,8,3.2345681580433294
E23265,8,3.371372863703601
E45951,8,3.194016345574011
E24813,8,3.3245536362341404
E1449,8,3.680958276401155
E23534,8,3.3401713255854464
E23081,8,3.2309030340180094
E23073,8,3.2196209841015353
E1254,8,3.730509571230516
E21621,8,3.1322948639512918
43167,8,3.4973020475265746
E23223,8,3.426128796834164
E1657,8,3.5851292995484054
E47041,8,3.4809038821484
E2886,8,3.7136406972383575
E21985,8,3.4331430645247263
E2812,8,3.746771983094104
E21854,8,3.4760219298887898
E21158,8,3.3314526976653944
E4821,8,3.4062763687294697
E2813,8,3.746771983094104
E46041,8,3.313993526212653
E27675,8,3.255621820202164
E22720,8,3.3559251522798705
E37212,8,3.1613838553777116
E4486,8,3.440767902355902
43172,8,3.2180945984275233
E23169,8,3.3105834817461335
E4489,8,3.4627876961369006
E24836,8,3.421730310923121
E24077,8,3.2105015282737623
E21332,8,3.3454620400169355
E2158,8,3.5071632523282172
E46021,8,3.4642765096033545
E23249,8,3.4403472458247424
E21011,8,3.3224782333714398
E21865,8,3.2546970756059483
E5310,8,3.477659124206068
E1255,8,3.730509571230516
E4902,8,3.628789876351258
E27472,8,3.3305632303020083
E4900,8,3.628789876351258
E27511,8,3.644584400820254
44243,8,3.2926543388479286
43173,8,3.0938461389782073
44240,8,3.0066215383180843
E23235,8,3.3584476117231485
43174,8,3.2827627966609016
E22018,8,3.282172732322072
E21581,8,3.170515696894179
E25952,8,3.3294342305614624
E23056,8,3.4940551308611125
E25767,8,3.41882359622197
E24068,8,3.357171161767988
E21623,8,3.1322948639512918
E24804,8,3.366822566392534
E22369,8,3.5703865970955624
43169,8,3.1362287677595293
E22024,8,3.353164115471939
E26981,8,3.563269820101921
E42895,8,3.269419227727862
E21773,8,3.2775017198393632
E23218,8,3.413841547383976
E1491,8,3.4079371798927887
E24808,8,3.334958157671002
E22570,8,3.4987468947987153
E4418,8,3.5524674590077683
E45688,8,3.4759081806900283
E21858,8,3.4037421774230228
E23316,8,3.524005396271793
E1056,8,3.3671280252273017
E21322,8,3.5703865970955624
E21738,8,3.433339363746757
E23214,8,3.4574647585181877
E4882,8,3.3446453706856984
E1597,8,3.4312597956524646
E4928,8,3.4322632414116057
021041,8,3.166938168147441
E4912,8,3.4203158985009945
SU37/63,8,3.2589029364670745
L3230,8,3.279660714581386
SU48_72B,8,3.312249662969383
48196,8,3.008061346352389
43185,8,3.260139370928911
L2225,8,3.1754725260982624
SU89_82,8,3.1216201492496713
2858TH,8,2.9036793002363934
E24834,8,3.384658614427715
E27454,8,3.461419205402925
2868TH,8,3.2990694274481203
E1685,8,3.6410291210958987
43192,8,2.965948466878525
5484TH,8,3.1155861521159323
E1957,8,3.632045516058485
44237,8,3.0485850791844205
2877TH,8,3.1549375267079167
48197,8,3.008061346352389
1480SO,8,3.1747404491933557
E1720,8,3.675030217495503
SU47_28,8,3.290337682606307
E1943,8,3.326982430239047
E5314,8,3.415445980146654
E4218,8,3.6565315225598147
E1712,8,3.639808945006888
E2783,8,3.6743675267598377
E4910,8,3.5991454140986487
L39011,8,3.096020369239721
E4230,8,2.922602264620076
E20024,8,3.5592324574082483
TQ25_86,8,3.0673701581703314
E46631,8,3.415827039011002
E2590,8,3.7019199135200167
E4409,8,3.608511881624894
44246,8,3.3516480766072467
E46371,8,3.483107350543941
E47251,8,3.6527199504083767
E1114,8,3.516108064361752
E1298,8,3.658437410139658
43190,8,3.186572950902927
SU73/8,8,3.121115146139089
E2081,8,3.613318226153532
E2219,8,3.3393798240052295
3802TH,8,3.1455457470346175
SU97/78A,8,3.2220299529264893
TQ35_42,8,3.126337293993603
43196,8,3.3729459848916337
E4811,8,3.5033503696247887
E2892,8,3.5544899205172538
48194,8,2.9884180341885394
0782SO,8,3.189989360787275
E27431,8,3.2443153808653786
E2671,8,3.7333179273211705
0321TH,8,2.9036793002363934
5303TH,8,3.398249680006624
SU89/7,8,3.043255193491161
E1996,8,3.4526878298513775
E22901,8,3.244211033494836
E21397,8,3.4531066241962782
TQ36_38,8,3.022810600346024
E27452,8,3.461419205402925
SU38_46B,8,3.2808873271104124
SU74_40,8,3.264158585502139
SU27_119,8,3.2516159705159184
3678TH,8,2.9886948288406447
43170,8,2.9674827534253336
E4400,8,3.4536420593734376
52230,8,3.4459444945435456
43176,8,3.160799293551981
44236,8,3.091625499584451
L3241,8,3.3418487671477335
F3105,8,3.2298199844325657
L3208,8,3.2544400869069414
F3123,8,3.2298199844325657
L3207,8,3.3126830520761517
L3250,8,3.286129551960073
F3120,8,3.2522639043502375
L3246,8,3.2779915893487233
E4810,8,3.48370010937725
E2604,8,3.671565176955978
L3243,8,3.3024807047412104
2611,8,3.415373359407796
3056TH,8,3.133592902011777
4169TH,8,2.9606042520070206
E24826,8,3.6379849206518338
AN-SFRB,8,3.4533289794775976
Not_Specified,8,3.673762696428459
AN-BOST,8,3.4955645740329566
H_obs.upstream,8,3.5384042971657808
AN-BURG,8,3.5080699884624895
AN-KLYN_BACKUP,8,3.320774469525626
AN-COLN,8,3.2862544813166816
AN-FOSD,8,3.542414218020931
AN-BOYG,8,3.563357828653865
AN-YARM,8,3.3773409418152545
AN-COLN_BACKUP,8,3.2862544813166816
AN-KLYN,8,3.320774469525626
AN-CLAC,8,3.4713059146456304
AN-GOX,8,3.462025586451611
AN-WLHS,8,3.574340274472743
2226A,8,3.3864341661420894
2206A,8,3.3864341661420894
730520,8,2.670755973831705
0,8,3.2792596353703547
43188,8,3.2857785222000273
44241,8,3.1693147608691676
7086,8,3.435722174910486
E8282,8,2.9318948249164833
E8280,8,2.9318948249164833
692118,8,2.951465152355571
022021,8,2.9322634601049455
2275,8,3.3662030081169023
46152,8,3.0485758246868513
50198,8,3.2953734028433534
690115,8,2.5841789307787426
690105,8,2.608152833047287
690185,8,2.6954049136895275
690139,8,2.6190700085221192
694122,8,3.0650714278753104
694075,8,3.0539829681018644
E16120,8,3.0592106901232734
L3205,8,3.2870704282506695
L3320,8,3.450153558668452
021039,8,2.9732692013417084
L3331,8,3.5255877122904034
L3231,8,3.2870704282506695
L3112,8,3.271980454324028
F3102,8,3.279978210028361
L32014_NE,8,3.363977096453093
E41434,8,3.272431294948014
E47901,8,3.332581947248432
2935TH,8,2.9778441494851644
1674TH,8,3.3092128444161975
2613TH,8,3.225337209627516
1090_w3TH,8,3.454629074333797
E21794,8,3.3105834817461335
E47907,8,3.332581947248432
44247,8,3.463412496993367
8207TH,8,2.96122545862288
E41694,8,3.447388781724341
E23343,8,3.4246048439016556
L2516,8,3.2053653283008505
E71339,8,3.70705273684928
E65501,8,3.531956632232209
44150,8,3.246704514613454
2254TH,8,3.2422699866836084
45180,8,3.154613215091951
700320,8,2.8639182543990014
738345,8,2.8322836425893168
713119_TEMP,8,2.6951447641999304
736420,8,2.7959138558829895
738360,8,2.817093185938381
46165,8,2.7610387519599033
45182,8,3.1556723397547835
46164,8,3.029888808099609
46163,8,3.043456931574322
E5500,8,2.904676651696328
3101SE,8,3.2901976861777453
46839,8,3.3585177081902287
1113SO,8,2.9351922734195246
E5485,8,3.021337472071001
700401,8,2.747856762835025
700399,8,2.7737978321884387
1488TH,8,3.389755251532537
E10943,8,3.284978370150613
E9510,8,3.175578812612139
E10924,8,3.217047564064154
E9500,8,3.1378735684960306
E9941,8,3.130737854147337
E11100,8,3.221269992736529
E7451,8,2.916614992205297
E11331,8,3.2850544998295974
E7850,8,2.876772769281076
E11310,8,3.2850544998295974
E7280,8,2.979709651612561
E11570,8,3.1867728687838386
E11340,8,3.2850544998295974
E14250,8,3.240946332850516
E12020,8,3.2305806993477417
E14320,8,3.2411181403060865
E11733,8,3.222892854206638
E11350,8,3.3259120580287624
E12381,8,3.2901976861777453
E13880,8,3.2175391574610144
E15050,8,3.315819320351623
E13533,8,3.3618063756740812
E13463,8,3.3103234133316217
E13523,8,3.3618063756740812
E13840,8,3.288424946222285
E14680,8,3.310775060357079
E10800,8,3.269132149054274
E9890,8,3.1234564810679792
E43779,8,3.419895434619565
E5080,8,3.3002674865683908
L1377,8,3.1405808048311146
L2481,8,3.101239497604
L2473,8,3.0948910298212633
L2471,8,3.0948910298212633
1285SO,8,3.208436941963571
2667,8,3.3767606062496074
2512,8,3.3974871119919334
2644,8,3.473206873480295
2277,8,3.3638075294032355
2273,8,3.378925981066127
2267,8,3.3261419447561327
E23746,8,3.3745395262450297
9608SE,8,3.208436941963571
E24828,8,3.5676239787558264
E4816,8,3.5093101596059193
4896,8,3.4252885554448174
4105,8,3.0958832156212566
4200,8,3.100555460902589
4101,8,3.0545525398211786
4153,8,3.390110117320018
4166,8,3.2906271131944824
4122,8,3.1130699012774348
4165,8,2.9212237431584667
4152,8,3.0177287034171543
4535,8,3.1880823992335037
